Booking ID,Customer ID,Customer Name,Booking Type,Booking Date,Status,Class Type,Instructor,Time Slot,Duration (mins),Price,Facility,Theme,Service Name,Service Type,Customer Email,Customer Phone,Revenue,Month,Monthly Revenue
9cf9f1d7-4e41-40a4-8e90-ed323d3c8a4b,bde5316c-6a05-41ed-9627-c207c92339dd,Customer 263,Class,2025-05-12,Pending,Gymnastics,Lisa Hensley,1900-01-01 15:00:00,90.0,0.0,Unknown,Unknown,Gymnastics,Birthday Party,customer263@example.com,001-433-6730,0.0,May,2207105.25
ccb593f2-a6fd-46ae-bbcf-697cafb1d370,71c7d548-c189-49f8-8108-0833f42853b2,Customer 265,Facility,2025-06-07,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,45.0,287.54,Party Room,Unknown,Party Room,Facility,customer265@example.com,001-260-8236,12939.300000000001,June,2142664.65
042902c8-ee9b-4321-bb73-3c1c5a115647,072a8723-9096-4cd3-9e12-e796bb40bcd0,Customer 267,Facility,2025-04-27,Confirmed,Unknown,Unknown,1900-01-01 13:00:00,120.0,0.0,Play Area,Unknown,Play Area,Facility,customer267@example.com,001-968-5002,0.0,April,2672629.05
5d8bc585-87b8-43f2-88bf-25ed9409256f,9a383f34-b02b-4115-8068-ab0ac04bcf53,Customer 268,Facility,2025-03-30,Pending,Unknown,Unknown,1900-01-01 13:00:00,45.0,103.89,Party Room,Unknown,Party Room,Facility,customer268@example.com,001-850-7891,4675.05,March,567941.25
3bb786a3-81b8-404f-a567-b17eb57cd479,e84a1fad-0229-4a41-a182-eacf735d92d5,Customer 269,Class,2025-06-22,Pending,Gymnastics,Lisa Hensley,1900-01-01 11:00:00,90.0,86.66,Unknown,Unknown,Gymnastics,Birthday Party,customer269@example.com,001-305-7937,7799.4,June,2142664.65
f2468bd0-af5f-4eff-889d-932a3d61b9e8,eccaca7a-4d23-4eb5-b824-8204d7a6b63e,Customer 271,Facility,2025-05-10,Pending,Unknown,Unknown,1900-01-01 14:00:00,120.0,53.1,Play Area,Unknown,Play Area,Facility,customer271@example.com,001-918-4694,6372.0,May,2207105.25
9fc966b1-ed7e-43d3-9841-6188547b46b5,f2c6d72f-bb38-4604-983e-13dcc2d4c299,Customer 272,Birthday Party,2025-04-19,Confirmed,Unknown,Unknown,1900-01-01 13:00:00,90.0,53.82,Party Room,Superhero,Party Room,Birthday Party,customer272@example.com,001-340-6258,4843.8,April,2672629.05
46ee6cab-5fcc-46d1-b368-7287838fb221,c08c12ce-0af7-4dd6-8164-a5e590c4b69d,Customer 273,Class,2025-05-17,Confirmed,Art,Amanda Davis,1900-01-01 16:00:00,90.0,220.33,Unknown,Unknown,Art,Class,customer273@example.com,001-944-2499,19829.7,May,2207105.25
89d60815-4582-464a-a944-76d3a10d93ee,c5f2f25f-537e-4e93-ac55-7f0291540b91,Customer 274,Birthday Party,2025-03-31,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,120.0,79.12,Party Room,Sports,Party Room,Class,customer274@example.com,001-118-5490,9494.400000000001,March,567941.25
e98208dc-4745-4334-b5d1-66294de41a19,1d8b8ca1-03a6-4597-a661-c74907e43101,Customer 275,Birthday Party,2025-03-31,Pending,Unknown,Unknown,1900-01-01 12:00:00,120.0,169.19,Party Room,Princess,Party Room,Birthday Party,customer275@example.com,001-665-7451,20302.8,March,567941.25
0290f232-0de9-45f9-af05-fde617aca173,eadfb1da-5f88-4731-a379-7bc8e4049413,Customer 276,Facility,2025-06-09,Pending,Unknown,Unknown,1900-01-01 15:00:00,90.0,246.07,Play Area,Unknown,Play Area,Facility,customer276@example.com,001-955-2135,22146.3,June,2142664.65
e0e1d14d-8846-46e5-9694-878d58f8edaf,45a1818b-2129-4fe0-8684-6730fa30c9f9,Customer 278,Facility,2025-04-29,Confirmed,Unknown,Unknown,1900-01-01 16:00:00,45.0,0.0,Play Area,Unknown,Play Area,Facility,customer278@example.com,001-470-4400,0.0,April,2672629.05
94037061-9fb3-4fa7-8778-39aa089fe997,bc0301d0-52a2-4b59-b574-e272d01d93e0,Customer 280,Class,2025-06-11,Confirmed,Gymnastics,Lisa Hensley,1900-01-01 13:00:00,120.0,258.64,Unknown,Unknown,Gymnastics,Class,customer280@example.com,001-211-5467,31036.8,June,2142664.65
8e745b4c-10de-40e0-80c8-74dc414e183a,72d80a3c-26a6-4a8a-9e0c-d6ecb9e82711,Customer 285,Birthday Party,2025-03-31,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,120.0,133.09,Party Room,Superhero,Party Room,Class,customer285@example.com,001-570-6410,15970.800000000001,March,567941.25
f92a638d-6e49-4103-a075-bd9f9df7ec1e,9aa9e76c-102d-4cb7-8315-524b201da9dc,Customer 286,Birthday Party,2025-06-04,Pending,Unknown,Unknown,1900-01-01 10:00:00,45.0,242.16,Play Area,Superhero,Play Area,Birthday Party,customer286@example.com,001-368-7614,10897.2,June,2142664.65
3313fdd6-11ec-413a-b54a-0d1f89e7d126,bd7a4bba-dc2f-4888-badb-3eb7ff35d381,Customer 288,Facility,2025-06-03,Pending,Unknown,Unknown,1900-01-01 16:00:00,120.0,247.88,Party Room,Unknown,Party Room,Birthday Party,customer288@example.com,001-846-3827,29745.6,June,2142664.65
30508191-396f-461d-a620-afe0296c246c,e96a1d4d-8104-4ebc-8b38-a273bdbaf8a4,Customer 289,Class,2025-04-09,Confirmed,Dance,Amanda Davis,1900-01-01 17:00:00,45.0,124.76,Unknown,Unknown,Dance,Birthday Party,customer289@example.com,001-370-5327,5614.2,April,2672629.05
52764c91-5d91-4858-9709-73fbd26e357a,ba6d6b0f-192b-4f4f-8c85-805a67c475e4,Customer 291,Birthday Party,2025-03-28,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,90.0,179.6,Play Area,Superhero,Play Area,Class,customer291@example.com,001-257-2597,16164.0,March,567941.25
c9848fd1-e38c-4f85-acc5-0e03ce0a56a6,c999e371-086b-4bcf-934b-6c1e0c5e4bae,Customer 299,Birthday Party,2025-06-22,Pending,Unknown,Unknown,1900-01-01 14:00:00,90.0,79.6,Party Room,Superhero,Party Room,Birthday Party,customer299@example.com,001-331-6862,7163.999999999999,June,2142664.65
79aadccb-1fd8-4e06-8ccd-e78d205e477c,8418e315-bac8-4c7d-8df3-087b396b8cd1,Customer 301,Birthday Party,2025-05-21,Confirmed,Unknown,Unknown,1900-01-01 16:00:00,90.0,138.61,Play Area,Superhero,Play Area,Birthday Party,customer301@example.com,001-148-4836,12474.900000000001,May,2207105.25
78f46ced-72b6-4965-ba3b-99ae1997cf1c,6d87eb79-2872-47d1-ae1b-4d9277bd2951,Customer 302,Class,2025-03-31,Confirmed,Gymnastics,Amanda Davis,1900-01-01 14:00:00,120.0,135.28,Unknown,Unknown,Gymnastics,Class,customer302@example.com,001-132-3969,16233.6,March,567941.25
6a3c16e9-c88e-4999-8c5c-43c25d3bfa7a,c5a332e0-8c7b-47c4-8803-901373da83e3,Customer 303,Facility,2025-04-22,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,45.0,179.11,Play Area,Unknown,Play Area,Facility,customer303@example.com,001-399-1316,8059.950000000001,April,2672629.05
350a73e2-c94a-4f6d-9b6e-01cbc7995dfd,8933bb20-3fe7-4aab-acf6-39d3c6e5848e,Customer 304,Facility,2025-04-06,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,45.0,28.44,Play Area,Unknown,Play Area,Facility,customer304@example.com,001-696-4183,1279.8,April,2672629.05
6b7ef21a-894c-4dd0-be1e-4b95e0b0eff4,5aad821f-9e71-41f3-9af6-f9af65b16fe3,Customer 305,Facility,2025-06-22,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,120.0,225.62,Party Room,Unknown,Party Room,Facility,customer305@example.com,001-155-1487,27074.4,June,2142664.65
43016574-e076-41f7-aaf9-137414687381,b6596dcc-9b18-4f4f-8747-54a34a8e1ed2,Customer 306,Facility,2025-05-18,Pending,Unknown,Unknown,1900-01-01 14:00:00,90.0,29.8,Play Area,Unknown,Play Area,Birthday Party,customer306@example.com,001-527-9761,2682.0,May,2207105.25
ed2ca334-c63f-414f-a9b0-d9828ac184e5,df147df3-0329-44f9-9fd6-4d15916c9edf,Customer 308,Facility,2025-04-29,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,120.0,230.31,Play Area,Unknown,Play Area,Facility,customer308@example.com,001-438-5467,27637.2,April,2672629.05
2fa88671-6bde-44da-8bec-f5865f7a2775,20040243-f5b8-47b6-8ec0-9d563658eec3,Customer 309,Class,2025-06-12,Confirmed,Art,Lisa Hensley,1900-01-01 15:00:00,120.0,28.97,Unknown,Unknown,Art,Class,customer309@example.com,001-178-2660,3476.3999999999996,June,2142664.65
ca1464ac-1745-4346-ae20-78a640f087c7,2769285c-1de2-40e6-afa9-55ffafc4c0f0,Customer 311,Birthday Party,2025-05-31,Pending,Unknown,Unknown,1900-01-01 11:00:00,90.0,70.5,Play Area,Unknown,Play Area,Birthday Party,customer311@example.com,001-118-5443,6345.0,May,2207105.25
d97b3c06-9361-4932-a453-8717d267771e,16bbd3d0-7b24-44d7-8db9-556e25dca8e5,Customer 312,Facility,2025-05-30,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,45.0,287.16,Play Area,Unknown,Play Area,Facility,customer312@example.com,001-683-4824,12922.2,May,2207105.25
33991b9c-0144-4f13-ad5f-388e05e19bb1,4d2c24a9-e1fb-4fef-bcbb-67ffead9c273,Customer 315,Facility,2025-05-28,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,120.0,272.8,Party Room,Unknown,Party Room,Facility,customer315@example.com,001-752-6240,32736.0,May,2207105.25
d1c1931f-cda8-4316-a83c-5d18ad2c8077,29bfe497-c22d-40d4-a458-df8533ebc9a9,Customer 316,Birthday Party,2025-05-22,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,90.0,0.0,Play Area,Unknown,Play Area,Birthday Party,customer316@example.com,001-239-2104,0.0,May,2207105.25
f2ce0c82-af64-4ac0-9f29-4ff7a09f7023,e8a199ad-da8d-4c3c-b5bf-44bc9337ad15,Customer 317,Facility,2025-04-11,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,45.0,52.03,Party Room,Unknown,Party Room,Facility,customer317@example.com,001-248-5659,2341.35,April,2672629.05
91f12ead-e460-49b2-b184-614f6b14e038,0eddf917-7871-46e5-9d29-77fc55f07400,Customer 320,Class,2025-05-09,Confirmed,Gymnastics,Amanda Davis,1900-01-01 14:00:00,45.0,134.04,Unknown,Unknown,Gymnastics,Class,customer320@example.com,001-321-6480,6031.799999999999,May,2207105.25
bf8327bf-6e5d-4b24-b9e8-8d0b398bd676,2490315d-4157-4e9f-96ab-98c6576faa90,Customer 321,Birthday Party,2025-03-31,Confirmed,Unknown,Unknown,1900-01-01 13:00:00,90.0,152.36,Play Area,Princess,Play Area,Birthday Party,customer321@example.com,001-890-9632,13712.400000000001,March,567941.25
e8eb0d20-860d-4bae-aaca-598541b49e78,7724b98d-8b59-4715-870a-f810b3e33d23,Customer 322,Facility,2025-04-27,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,90.0,91.99,Party Room,Unknown,Party Room,Facility,customer322@example.com,001-334-6263,8279.1,April,2672629.05
f996e803-a81c-4e6a-9fd6-a76f9d709daf,620de65f-cda1-4af0-9a0e-0c0b1ede5ad7,Customer 323,Facility,2025-06-14,Pending,Unknown,Unknown,1900-01-01 16:00:00,120.0,211.24,Play Area,Unknown,Play Area,Birthday Party,customer323@example.com,001-119-7160,25348.800000000003,June,2142664.65
9530b168-9615-4ce7-ab3b-8bcbdd580aac,8bbd8491-632e-4d48-80a2-ee6c858e2afb,Customer 325,Facility,2025-03-30,Confirmed,Unknown,Unknown,1900-01-01 09:00:00,45.0,130.8,Play Area,Unknown,Play Area,Facility,customer325@example.com,001-235-7148,5886.000000000001,March,567941.25
236af988-d2ca-40f2-8c13-1551d90f8f9b,33ceedc3-d289-4ecb-81e7-903596b5adcb,Customer 326,Birthday Party,2025-05-10,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,90.0,40.73,Play Area,Superhero,Play Area,Birthday Party,customer326@example.com,001-135-3269,3665.7,May,2207105.25
f2a5ff5f-b1c3-4b57-b78b-41b1251189f5,99b5c4aa-626d-49be-a72a-3ffd3025f814,Customer 327,Birthday Party,2025-04-15,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,120.0,51.83,Play Area,Unknown,Play Area,Birthday Party,customer327@example.com,001-953-5252,6219.599999999999,April,2672629.05
90d29c6a-b141-4790-ab49-847370f78ff8,b3e5c73b-932a-4dc3-8fd4-c575b2406777,Customer 328,Class,2025-06-11,Confirmed,Art,Lisa Hensley,1900-01-01 13:00:00,90.0,35.07,Unknown,Unknown,Art,Birthday Party,customer328@example.com,001-479-1727,3156.3,June,2142664.65
71236b83-07a0-484a-a9ea-0b2c77a50b1e,311ce035-8459-4aa4-aba2-88627bdb75c9,Customer 329,Class,2025-04-26,Confirmed,Gymnastics,Lisa Hensley,1900-01-01 16:00:00,45.0,208.45,Unknown,Unknown,Gymnastics,Class,customer329@example.com,001-943-1980,9380.25,April,2672629.05
c6baffae-d249-44b3-bd8d-3572cac0a4fb,d666f92a-ca18-4d59-a584-ddab9412e4d6,Customer 331,Class,2025-06-04,Pending,Dance,Amanda Davis,1900-01-01 12:00:00,90.0,222.94,Unknown,Unknown,Dance,Birthday Party,customer331@example.com,001-521-7311,20064.6,June,2142664.65
1dc4fd20-f4fd-4c3c-904f-2ddf6e4af563,eb6c97f8-5235-4945-8d5f-634c14b2e1bb,Customer 332,Class,2025-05-23,Confirmed,Gymnastics,Amanda Davis,1900-01-01 16:00:00,90.0,207.04,Unknown,Unknown,Gymnastics,Class,customer332@example.com,001-735-8456,18633.6,May,2207105.25
d69aea51-172e-41ae-8d59-cf2895ace984,6b4dd042-c544-410d-b132-92a3b5f0b443,Customer 333,Facility,2025-06-11,Pending,Unknown,Unknown,1900-01-01 16:00:00,120.0,224.27,Party Room,Unknown,Party Room,Facility,customer333@example.com,001-114-4354,26912.4,June,2142664.65
c03971e9-8031-44aa-912e-5404dd97b9de,7f253fc7-884f-4c68-9862-69808fa96463,Customer 335,Facility,2025-05-15,Pending,Unknown,Unknown,1900-01-01 12:00:00,120.0,0.0,Play Area,Unknown,Play Area,Facility,customer335@example.com,001-318-1625,0.0,May,2207105.25
59cb7c2e-5e6e-458d-a04f-13cb1008126e,c22c3ba8-7577-4d1c-b9de-bee45cc5230f,Customer 336,Birthday Party,2025-06-03,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,90.0,148.46,Party Room,Unknown,Party Room,Birthday Party,customer336@example.com,001-916-7408,13361.400000000001,June,2142664.65
d3b86cca-68c5-4eee-9161-076325819302,1deebd69-c608-45bd-94ed-d6c133720299,Customer 337,Birthday Party,2025-05-11,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,45.0,0.0,Party Room,Superhero,Party Room,Class,customer337@example.com,001-982-6158,0.0,May,2207105.25
fd4178f4-9559-4d2a-bae3-1909e2748f72,3e24f6d6-1972-424e-8303-0e690003b502,Customer 338,Facility,2025-04-02,Pending,Unknown,Unknown,1900-01-01 17:00:00,45.0,196.43,Party Room,Unknown,Party Room,Facility,customer338@example.com,001-563-7230,8839.35,April,2672629.05
414962e1-068b-4807-9d6a-41d0e09584d7,ae69b4e5-9586-4a3d-8181-cfcb09cf9f37,Customer 339,Birthday Party,2025-04-02,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,120.0,207.27,Party Room,Princess,Party Room,Birthday Party,customer339@example.com,001-529-3963,24872.4,April,2672629.05
7e88f432-1d3d-40d4-84b5-26d56b91333b,f2f7fadf-10ee-4a4d-92d1-2f18ca692bbe,Customer 340,Facility,2025-06-19,Pending,Unknown,Unknown,1900-01-01 17:00:00,120.0,94.45,Play Area,Unknown,Play Area,Class,customer340@example.com,001-597-9482,11334.0,June,2142664.65
94ab3da2-27bf-491a-885d-360175af29aa,65d514b1-e7dc-49b2-9128-5cf7ad885c12,Customer 342,Class,2025-06-07,Pending,Gymnastics,Amanda Davis,1900-01-01 12:00:00,90.0,72.47,Unknown,Unknown,Gymnastics,Class,customer342@example.com,001-527-7749,6522.3,June,2142664.65
fe534c8f-a02a-4efe-91e0-90d22fee3831,98bdc047-761f-4e32-b96b-41e8f5d6a3c1,Customer 344,Facility,2025-05-31,Pending,Unknown,Unknown,1900-01-01 17:00:00,45.0,251.13,Play Area,Unknown,Play Area,Class,customer344@example.com,001-357-9434,11300.85,May,2207105.25
9077aa42-1504-4a20-ab1d-a38a1efa2559,4f3ceb41-541a-415c-9045-b6e3a82085ce,Customer 345,Class,2025-05-15,Pending,Gymnastics,James Howard,1900-01-01 10:00:00,45.0,270.23,Unknown,Unknown,Gymnastics,Facility,customer345@example.com,001-361-5024,12160.35,May,2207105.25
161e58f5-be37-4281-8895-5c97f3fd1055,8cc6adba-5014-4783-b70c-fa36d1101d09,Customer 348,Birthday Party,2025-05-10,Confirmed,Unknown,Unknown,1900-01-01 17:00:00,120.0,117.22,Party Room,Sports,Party Room,Birthday Party,customer348@example.com,001-410-6933,14066.4,May,2207105.25
e1aa3542-8ab9-4ddf-ba10-f937fc2dc8ad,966ac221-ba15-4a22-b50e-40a86b74d767,Customer 349,Birthday Party,2025-06-13,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,90.0,0.0,Party Room,Princess,Party Room,Birthday Party,customer349@example.com,001-660-9919,0.0,June,2142664.65
2f2554b8-289a-4f98-b642-0d84ba4db41d,c835a000-2127-40fe-9d18-c672ad4fe1e6,Customer 352,Facility,2025-04-05,Pending,Unknown,Unknown,1900-01-01 10:00:00,90.0,212.07,Play Area,Unknown,Play Area,Facility,customer352@example.com,001-643-7932,19086.3,April,2672629.05
7c8c6f20-e8d9-46c2-be76-4b380af02969,2c89c98f-6ab5-485f-ad3f-b917c046f168,Customer 353,Facility,2025-04-18,Confirmed,Unknown,Unknown,1900-01-01 17:00:00,120.0,197.86,Play Area,Unknown,Play Area,Facility,customer353@example.com,001-304-7789,23743.2,April,2672629.05
ea91be98-f52a-4eae-8591-7513a44f4bdb,7a744a46-0c95-44ab-9e78-f929b6affdfa,Customer 354,Facility,2025-03-25,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,90.0,0.0,Play Area,Unknown,Play Area,Class,customer354@example.com,001-432-5848,0.0,March,567941.25
c5f1afdf-bd78-4ee6-9b46-85c8cf01846e,8f50e239-f508-4980-8acd-416188982d9c,Customer 358,Facility,2025-05-10,Confirmed,Unknown,Unknown,1900-01-01 17:00:00,120.0,163.45,Play Area,Unknown,Play Area,Facility,customer358@example.com,001-353-1925,19614.0,May,2207105.25
4d14a4e0-f8f6-4408-b0f2-91df5c6153b5,811db648-3b63-459b-b282-74ea069d0b87,Customer 359,Class,2025-04-05,Pending,Dance,Amanda Davis,1900-01-01 15:00:00,90.0,291.48,Unknown,Unknown,Dance,Facility,customer359@example.com,001-182-9274,26233.2,April,2672629.05
bb4b4764-50da-44a0-8eae-ffb677b60b22,5afe4fff-f314-4172-84ab-1f6123de2bee,Customer 361,Birthday Party,2025-06-12,Pending,Unknown,Unknown,1900-01-01 13:00:00,120.0,137.92,Party Room,Princess,Party Room,Facility,customer361@example.com,001-172-6097,16550.399999999998,June,2142664.65
64f37420-d52b-4774-8cff-994c2e96819b,db36f6e0-6eeb-49e8-ac8d-5175f4e75f15,Customer 362,Birthday Party,2025-04-20,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,120.0,92.17,Party Room,Sports,Party Room,Birthday Party,customer362@example.com,001-986-4880,11060.4,April,2672629.05
c16c8d1f-0a59-4f90-98bb-8120970675a8,096e7a41-2c0c-48c6-bda3-ae5c9cff0502,Customer 363,Facility,2025-06-11,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,120.0,253.29,Play Area,Unknown,Play Area,Birthday Party,customer363@example.com,001-364-4377,30394.8,June,2142664.65
beeff399-9f59-4e66-9d11-e6a7a6e541ab,14d306a4-310d-41d5-84fe-e490eaa7e6cd,Customer 364,Class,2025-06-01,Pending,Art,Amanda Davis,1900-01-01 17:00:00,120.0,15.37,Unknown,Unknown,Art,Class,customer364@example.com,001-850-4288,1844.3999999999999,June,2142664.65
848496de-c67a-434d-a514-519ea87f6ba0,ff6cf747-489b-45cc-9419-c3722373f10e,Customer 365,Birthday Party,2025-06-13,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,45.0,174.52,Play Area,Superhero,Play Area,Birthday Party,customer365@example.com,001-170-6504,7853.400000000001,June,2142664.65
9bcb37ad-0aeb-45f5-800a-354951fc0b4a,20a5eea2-3c2c-4a36-9466-53205fda1afc,Customer 366,Facility,2025-04-17,Confirmed,Unknown,Unknown,1900-01-01 14:00:00,120.0,285.94,Party Room,Unknown,Party Room,Facility,customer366@example.com,001-660-3163,34312.8,April,2672629.05
36e70ecd-6d30-43fe-ab61-90d56a9912e2,03db1cc8-22ba-45e8-be18-8fa5197b87e5,Customer 368,Facility,2025-04-28,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,45.0,281.23,Play Area,Unknown,Play Area,Class,customer368@example.com,001-644-6928,12655.35,April,2672629.05
b79506a8-cfd6-419d-8d01-8c94551ea10e,dc8ffa27-1156-4dbd-b91e-cac41e3054c2,Customer 369,Facility,2025-06-01,Confirmed,Unknown,Unknown,1900-01-01 09:00:00,45.0,130.9,Party Room,Unknown,Party Room,Facility,customer369@example.com,001-954-5375,5890.5,June,2142664.65
4f0aeb2c-ad73-4127-a3e7-c10d7c780666,b56e35fc-068c-4685-b6dd-ca3f7fca53f9,Customer 370,Class,2025-05-14,Pending,Dance,Unknown,1900-01-01 14:00:00,45.0,94.25,Unknown,Unknown,Dance,Birthday Party,customer370@example.com,001-284-1731,4241.25,May,2207105.25
7f94a9bd-583d-4b1a-9cd2-c32bf726bbe6,3b478aa2-81ae-4ccf-8a30-3ec4d7f76c2b,Customer 372,Facility,2025-05-14,Confirmed,Unknown,Unknown,1900-01-01 17:00:00,45.0,43.4,Party Room,Unknown,Party Room,Facility,customer372@example.com,001-944-6202,1953.0,May,2207105.25
21fcb768-a0c7-45dd-ab31-5452e8276c0a,4651e15b-97d5-4f1d-908c-bd2aa92ba704,Customer 373,Facility,2025-05-28,Pending,Unknown,Unknown,1900-01-01 09:00:00,45.0,0.0,Party Room,Unknown,Party Room,Facility,customer373@example.com,001-564-5510,0.0,May,2207105.25
f99d1867-7434-4fe1-9467-ff3497795e85,88489bea-260e-4f2d-bcd9-42a125d711ec,Customer 374,Class,2025-04-03,Confirmed,Gymnastics,James Howard,1900-01-01 12:00:00,90.0,119.4,Unknown,Unknown,Gymnastics,Class,customer374@example.com,001-783-6454,10746.0,April,2672629.05
79ade993-e4b5-4a35-ba3d-f69ebdfae183,6f42652d-84cd-49d7-bb5e-e04542d4ed8d,Customer 375,Facility,2025-05-07,Pending,Unknown,Unknown,1900-01-01 09:00:00,90.0,95.01,Play Area,Unknown,Play Area,Facility,customer375@example.com,001-575-2472,8550.9,May,2207105.25
016326e2-8dbf-47e7-a23b-3757a977fc36,75325663-5fd2-4bfb-be52-65c39b33f658,Customer 378,Facility,2025-06-02,Pending,Unknown,Unknown,1900-01-01 12:00:00,45.0,63.09,Party Room,Unknown,Party Room,Birthday Party,customer378@example.com,001-741-8513,2839.05,June,2142664.65
5328b2aa-972c-4d79-ad8d-680d6f14bf10,ee98e7c7-b51d-4313-aaea-fe4fc102ea1d,Customer 379,Facility,2025-05-31,Pending,Unknown,Unknown,1900-01-01 13:00:00,90.0,104.97,Play Area,Unknown,Play Area,Facility,customer379@example.com,001-917-4716,9447.3,May,2207105.25
da47638f-8094-4664-b3a9-29d85419474d,5065a3ee-0017-473a-8f2e-a149e3efa111,Customer 381,Class,2025-03-29,Pending,Dance,James Howard,1900-01-01 13:00:00,45.0,219.01,Unknown,Unknown,Dance,Class,customer381@example.com,001-980-5710,9855.449999999999,March,567941.25
1ccbefc9-686c-47de-a78e-f30548e304f1,3e6ae1ac-0363-4e6f-aaf9-99358526c293,Customer 382,Birthday Party,2025-04-11,Confirmed,Unknown,Unknown,1900-01-01 16:00:00,45.0,298.75,Party Room,Sports,Party Room,Birthday Party,customer382@example.com,001-363-6981,13443.75,April,2672629.05
7593e5dd-843a-449e-9aa4-95df346e7313,03659c0f-f710-4904-b52f-74b6911e6418,Customer 385,Birthday Party,2025-04-02,Confirmed,Unknown,Unknown,1900-01-01 13:00:00,120.0,0.0,Play Area,Unknown,Play Area,Birthday Party,customer385@example.com,001-385-5804,0.0,April,2672629.05
38e8f4c0-60a8-4b6b-a426-d53bd0e03a18,f27d0844-6778-4476-b12e-446d14640928,Customer 387,Birthday Party,2025-06-22,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,90.0,123.63,Party Room,Sports,Party Room,Birthday Party,customer387@example.com,001-309-8509,11126.699999999999,June,2142664.65
68b59fc6-4f2b-4930-8b7d-dcec7456fe30,30e39f7b-7c11-4940-ac50-7066c059496d,Customer 388,Birthday Party,2025-06-04,Confirmed,Unknown,Unknown,1900-01-01 16:00:00,120.0,173.59,Party Room,Unknown,Party Room,Class,customer388@example.com,001-202-5303,20830.8,June,2142664.65
e450479a-4df2-40fe-8cc5-ff186ed7ea71,c25f35f5-af5a-49f3-a925-5e431383be7a,Customer 389,Facility,2025-04-23,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,45.0,194.58,Play Area,Unknown,Play Area,Facility,customer389@example.com,001-428-6598,8756.1,April,2672629.05
5197604a-fc9d-449d-8fd5-9dea3af50b39,83fa720a-53e2-44ed-90c8-f3a42e80ceec,Customer 390,Class,2025-04-05,Pending,Art,Lisa Hensley,1900-01-01 15:00:00,90.0,120.34,Unknown,Unknown,Art,Birthday Party,customer390@example.com,001-538-6476,10830.6,April,2672629.05
e7db9cfd-9770-4892-8266-84e34716f182,e7ec32a6-5e9b-4f8e-9857-bb2185e38413,Customer 391,Class,2025-04-28,Confirmed,Art,Lisa Hensley,1900-01-01 11:00:00,90.0,151.25,Unknown,Unknown,Art,Class,customer391@example.com,001-320-6006,13612.5,April,2672629.05
13a6b68c-c0b1-4bb4-a253-8ee926170515,775a557a-e2a9-45fc-9d87-704c60c7ae86,Customer 392,Class,2025-05-31,Pending,Dance,James Howard,1900-01-01 12:00:00,120.0,210.05,Unknown,Unknown,Dance,Class,customer392@example.com,001-254-7288,25206.0,May,2207105.25
607fc7f1-e93f-4ca8-b66b-0d1bb3d1fc10,8aefc7a2-03f1-42b1-8e7f-ebc53d23494b,Customer 393,Facility,2025-04-06,Pending,Unknown,Unknown,1900-01-01 15:00:00,90.0,209.03,Party Room,Unknown,Party Room,Class,customer393@example.com,001-786-1580,18812.7,April,2672629.05
8137ea71-d52e-4f4d-8bef-0edcdba8d709,de21dd99-755e-46f1-b0cd-08d14f6fd56f,Customer 395,Birthday Party,2025-06-19,Confirmed,Unknown,Unknown,1900-01-01 12:00:00,120.0,0.0,Play Area,Sports,Play Area,Birthday Party,customer395@example.com,001-900-9590,0.0,June,2142664.65
3f87a037-e201-48cf-a221-386506d9812d,6226befa-4bf6-4cf0-aa8a-5a508bd61f99,Customer 397,Birthday Party,2025-04-28,Confirmed,Unknown,Unknown,1900-01-01 11:00:00,120.0,0.0,Party Room,Superhero,Party Room,Birthday Party,customer397@example.com,001-676-4945,0.0,April,2672629.05
8c3942cf-0e2b-450b-b603-185960ea7d2b,696b6672-997b-401d-9518-bae7adc88ed4,Customer 398,Birthday Party,2025-04-15,Confirmed,Unknown,Unknown,1900-01-01 15:00:00,45.0,0.0,Play Area,Superhero,Play Area,Birthday Party,customer398@example.com,001-550-3479,0.0,April,2672629.05
